id,label,reason_tag,severity_reason,urgent_prob,severity_prob,review_priority
042e1e4168c27b54.jpg,Reduced mucosal view,foreign_object_shape,unclear_view_needs_review,0.36074549567712155,0.48501100781879003,3
761727f6e0d02ef8.jpg,Reduced mucosal view,white_crater_lesion,deep_ulceration_pattern,0.4090047122770185,0.4161841968445503,2
1a389417b45869c1.jpg,Ileocecal valve,dark_blood_residue,retained_foreign_object,0.29955975730691864,0.4600042359660268,3
169a577364e561d1.jpg,Ileocecal valve,raised_round_mass,widespread_inflammation,0.32341069982634785,0.47105733102597325,3
52b390c355649c55.jpg,Ileocecal valve,inflamed_red_surface,retained_foreign_object,0.46870220878394747,0.5941532368369471,2
952418572743f212.jpg,Lymphangiectasia,red_fluid_region,suspicious_vascular_cluster,0.3389072645631101,0.5378161004802265,2
f59534ec3993eda4.jpg,Ileocecal valve,inflamed_red_surface,active_bleeding_visible,0.4427518794000485,0.5867055832655758,3
eb3b24944ad14aa8.jpg,Blood - fresh,landmark_ring_structure,unclear_view_needs_review,0.5905852560543434,0.5281298377530768,3
b0214fe9fc5761e9.jpg,Reduced mucosal view,raised_round_mass,active_bleeding_visible,0.3877875797504738,0.46876173407171556,3
11d67487daccba6c.jpg,Pylorus,raised_round_mass,unclear_view_needs_review,0.5983960292340142,0.6482817908996882,3
155444c6fb67b7f7.jpg,Foreign body,landmark_ring_structure,large_protruding_lesion,0.5344321362737808,0.5809824497606331,3
5057dead37805853.jpg,Pylorus,raised_round_mass,retained_foreign_object,0.36779770809679185,0.4598043372691611,3
e0481a9672bec808.jpg,Reduced mucosal view,blurred_visibility,large_protruding_lesion,0.3662581299531862,0.5928876881847491,3
d8e6a72dadac259c.jpg,Pylorus,landmark_ring_structure,active_bleeding_visible,0.6058255887136079,0.5664557604367998,3
97bb1e4357a65f07.jpg,Ileocecal valve,blurred_visibility,large_protruding_lesion,0.5810665858317615,0.6288379477593113,3
5085c5261a0000bf.jpg,Erosion,inflamed_red_surface,active_bleeding_visible,0.43066503440890996,0.5036449715379082,3
1d72478c78c7d784.jpg,Pylorus,vascular_red_spots,low_risk_appearance,0.5865738743615712,0.5730096579657693,3
282f7b6c9c9a214f.jpg,Reduced mucosal view,normal_texture,low_risk_appearance,0.3370930101882862,0.5157147424722848,3
af64a875a0dd3403.jpg,Angiectasia,raised_round_mass,suspicious_vascular_cluster,0.4749003075015117,0.6185686240569679,3
4d78595f315fc31e.jpg,Reduced mucosal view,foreign_object_shape,unclear_view_needs_review,0.3663539466748417,0.41537914892275385,2
83f5655fb370874f.jpg,Ulcer,dark_blood_residue,retained_foreign_object,0.6101526438223362,0.5670193571666484,3
def4b448545e9d70.jpg,Ileocecal valve,raised_round_mass,widespread_inflammation,0.3681131833960879,0.49535083941259056,2
2fb3e7a1e882db4c.jpg,Angiectasia,dark_blood_residue,large_protruding_lesion,0.3488276581935136,0.5907156978290959,3
3a41c2d186996c8d.jpg,Reduced mucosal view,white_crater_lesion,active_bleeding_visible,0.32805898401860645,0.6027931239887079,3
f51bacbb08078dd2.jpg,Blood - fresh,vascular_red_spots,deep_ulceration_pattern,0.590129505375451,0.6843473498431585,3
0108b3da81850647.jpg,Reduced mucosal view,white_crater_lesion,suspicious_vascular_cluster,0.3523907002164822,0.4345234459918449,3
a18cfb26fa1dd2cc.jpg,Ulcer,vascular_red_spots,active_bleeding_visible,0.3913655979358268,0.5394954237780397,3
9be768d2d6187bcb.jpg,Pylorus,foreign_object_shape,deep_ulceration_pattern,0.40805685625417826,0.5052116935394517,3
515b68e77ccdc099.jpg,Angiectasia,landmark_ring_structure,active_bleeding_visible,0.5097356960477015,0.5502234843444872,3
2fa9c4cb598772ac.jpg,Angiectasia,white_crater_lesion,large_protruding_lesion,0.37324734843152363,0.5225896766080378,2
950ad15ab3b2152a.jpg,Ileocecal valve,inflamed_red_surface,widespread_inflammation,0.4567947619315412,0.5538201396423741,3
16bf09234092e741.jpg,Ileocecal valve,vascular_red_spots,widespread_inflammation,0.48069905472210356,0.5638983730530982,2
06822d30143d3ad8.jpg,Pylorus,dark_blood_residue,widespread_inflammation,0.4361899655575302,0.484960494762946,3
86957cc7083bd4cf.jpg,Angiectasia,red_fluid_region,active_bleeding_visible,0.5697966052103727,0.6262243038819397,3
ae5a4610122a8f68.jpg,Pylorus,raised_round_mass,deep_ulceration_pattern,0.5460488093956173,0.593887698890127,3
93bcfbbd5a597e71.jpg,Foreign body,white_crater_lesion,active_bleeding_visible,0.5110913183176278,0.6196800136711418,3
cbb2b77883ecd02a.jpg,Blood - fresh,foreign_object_shape,deep_ulceration_pattern,0.6780139921741426,0.7326626623268253,3
da3625fd2d7e72c9.jpg,Blood - fresh,vascular_red_spots,large_protruding_lesion,0.657457915793225,0.6840128136758882,3
eed46c4bcb064551.jpg,Ileocecal valve,inflamed_red_surface,low_risk_appearance,0.3355468465744647,0.5451724079150158,3
e3fc3a4ce881ec83.jpg,Ileocecal valve,inflamed_red_surface,widespread_inflammation,0.44195477428127167,0.5150323618502219,2
8d0898f217bee00c.jpg,Erosion,landmark_ring_structure,large_protruding_lesion,0.36398011812972636,0.4933988991269836,3
edbe367a0a27dff3.jpg,Reduced mucosal view,raised_round_mass,unclear_view_needs_review,0.2950579467776594,0.5403542803758872,2
252c39bbf172b563.jpg,Ileocecal valve,inflamed_red_surface,unclear_view_needs_review,0.39274817337739587,0.5341293770937909,3
0c075a617ce985bf.jpg,Reduced mucosal view,vascular_red_spots,active_bleeding_visible,0.37050008711551674,0.527625880662387,3
0c3c7061682b8a67.jpg,Reduced mucosal view,blurred_visibility,deep_ulceration_pattern,0.26283493282545245,0.4578640229999716,2
0e2bbea9d5e3cf1e.jpg,Ileocecal valve,white_crater_lesion,widespread_inflammation,0.34990807947478836,0.5237320346296784,3
8c09f18af2e780e3.jpg,Reduced mucosal view,inflamed_red_surface,large_protruding_lesion,0.3561303008823265,0.6059453549402145,3
0d6753fa890e3fa5.jpg,Blood - fresh,raised_round_mass,retained_foreign_object,0.6050420065241753,0.5855167655846624,3
c25171fab0dbc128.jpg,Pylorus,foreign_object_shape,large_protruding_lesion,0.6100638838745048,0.6508107350795399,3
1f1f8ac7cba84815.jpg,Ileocecal valve,white_crater_lesion,widespread_inflammation,0.4848170816037154,0.5199254463903124,3
c4aca9a368f31f91.jpg,Reduced mucosal view,landmark_ring_structure,widespread_inflammation,0.402244498607429,0.5667902858946431,3
230ebbb93cf133fd.jpg,Pylorus,blurred_visibility,unclear_view_needs_review,0.40424246482701465,0.5857978625913407,3
fe35e9aa1e3c9a06.jpg,Foreign body,blurred_visibility,large_protruding_lesion,0.3990757510279106,0.5279856677061276,3
f5481acd3b94a9a8.jpg,Pylorus,landmark_ring_structure,large_protruding_lesion,0.2533350092329778,0.43692807890222,2
588f81c5beeca800.jpg,Erosion,dark_blood_residue,retained_foreign_object,0.3860623344942649,0.5030177326086744,3
9cf50d3cc9f84290.jpg,Ileocecal valve,foreign_object_shape,active_bleeding_visible,0.2599377690819456,0.44298683508397857,2
a636874532af9bb0.jpg,Ileocecal valve,raised_round_mass,suspicious_vascular_cluster,0.4029681087743965,0.430342754101033,2
393e38fc23cba548.jpg,Ileocecal valve,blurred_visibility,suspicious_vascular_cluster,0.34173244115307266,0.48486376732106656,2
cb96810c4b76a69d.jpg,Pylorus,raised_round_mass,suspicious_vascular_cluster,0.34430730400591947,0.5488485432427403,2
83f89c6407b0afa7.jpg,Reduced mucosal view,blurred_visibility,active_bleeding_visible,0.305248437612978,0.4516275945742022,3
28ced3fd67089fb7.jpg,Ileocecal valve,inflamed_red_surface,retained_foreign_object,0.31375614897808984,0.5279855468275466,2
ab847fde1743c5a9.jpg,Pylorus,inflamed_red_surface,unclear_view_needs_review,0.48867233312422925,0.5816097892695777,3
0f4dfe8b314b8845.jpg,Pylorus,red_fluid_region,deep_ulceration_pattern,0.5658632436534697,0.6850480062574615,3
4c95c7ac6c34dafe.jpg,Foreign body,inflamed_red_surface,suspicious_vascular_cluster,0.37427569311468295,0.5083617530359341,2
fe5c762fe9baa0b0.jpg,Foreign body,landmark_ring_structure,unclear_view_needs_review,0.38895986707546776,0.5060370971871099,2
13f9ef2c2e4618f1.jpg,Ileocecal valve,vascular_red_spots,deep_ulceration_pattern,0.3613164473462859,0.5257168266354127,2
d878c686075d04aa.jpg,Pylorus,vascular_red_spots,low_risk_appearance,0.6352907457871801,0.5914544625238893,3
6f51d1ee54a94177.jpg,Ileocecal valve,vascular_red_spots,active_bleeding_visible,0.37492192726713924,0.6003637153682343,3
4829935c0e0a4ebf.jpg,Lymphangiectasia,foreign_object_shape,suspicious_vascular_cluster,0.4591994649575852,0.511051511478768,3
6980c808d1eb3f99.jpg,Pylorus,vascular_red_spots,active_bleeding_visible,0.6608849910840164,0.6242061092560302,3
2af80225cff6aa7d.jpg,Reduced mucosal view,dark_blood_residue,suspicious_vascular_cluster,0.2530651255513441,0.44969626383779565,2
7218e34036fb39d7.jpg,Angiectasia,raised_round_mass,widespread_inflammation,0.6151155104162828,0.6853270454913645,3
8cd5c9250bf94657.jpg,Ileocecal valve,raised_round_mass,deep_ulceration_pattern,0.45589028446779933,0.5956827333721828,3
dfdc29b3a2a98a3f.jpg,Blood - fresh,dark_blood_residue,large_protruding_lesion,0.5787036439712231,0.5667143347640302,3
43545de5886dbbd6.jpg,Ileocecal valve,raised_round_mass,unclear_view_needs_review,0.35521747793658415,0.48394173649505906,2
3d032d21add1f1c8.jpg,Pylorus,inflamed_red_surface,widespread_inflammation,0.6203104406460873,0.5751522381881214,3
22c754aa965d8b34.jpg,Pylorus,blurred_visibility,unclear_view_needs_review,0.5909291220211667,0.6208256608344174,3
296d358f8904b5f2.jpg,Ileocecal valve,raised_round_mass,widespread_inflammation,0.3922753707871199,0.5032650452449094,3
636ee3e6b11b5bd0.jpg,Pylorus,inflamed_red_surface,deep_ulceration_pattern,0.6390606588205705,0.6448331356295659,3
5e368a7109297454.jpg,Pylorus,raised_round_mass,large_protruding_lesion,0.30211265466997883,0.434822576840157,3
eb25c6634d2a1bb9.jpg,Ileocecal valve,foreign_object_shape,unclear_view_needs_review,0.38427745145566206,0.46641604323915714,3
2dfd7b7b9a1782b5.jpg,Foreign body,landmark_ring_structure,deep_ulceration_pattern,0.38246298609482654,0.5406265196792825,3
66741272eede617e.jpg,Ileocecal valve,blurred_visibility,retained_foreign_object,0.36514685169686883,0.5740994879104173,2
8c15c98ecd2f7021.jpg,Reduced mucosal view,blurred_visibility,active_bleeding_visible,0.28538439075376315,0.4065569235342593,3
207dd6f89d59fb9f.jpg,Blood - fresh,red_fluid_region,retained_foreign_object,0.7249957401749025,0.7026712063251317,3
f2a1e08b95ead1ae.jpg,Reduced mucosal view,landmark_ring_structure,retained_foreign_object,0.3584138888173848,0.49968794978648473,3
c84792cf4fbeb08d.jpg,Reduced mucosal view,raised_round_mass,deep_ulceration_pattern,0.4053234526277537,0.41757794066294507,3
d551600500517b11.jpg,Pylorus,raised_round_mass,large_protruding_lesion,0.4945621605922337,0.6191410322242548,3
0bd2c100dc41c683.jpg,Lymphangiectasia,white_crater_lesion,suspicious_vascular_cluster,0.41146979197791156,0.5216166456775526,3
fa02ac776876468b.jpg,Blood - fresh,red_fluid_region,deep_ulceration_pattern,0.610216036306402,0.6645520410770105,3
314da4aaa520d92e.jpg,Reduced mucosal view,blurred_visibility,deep_ulceration_pattern,0.31561347839513176,0.4711520682053538,2
f9da00d87c2a299e.jpg,Reduced mucosal view,blurred_visibility,low_risk_appearance,0.37809635191058644,0.5470072146942506,3
cec725fdfbf76834.jpg,Ileocecal valve,blurred_visibility,large_protruding_lesion,0.5119845275178211,0.5994400306779926,3
1020bbdb2d901ed4.jpg,Pylorus,foreign_object_shape,retained_foreign_object,0.6587198913170212,0.6328278485337173,3
71b55902c45fc296.jpg,Erosion,dark_blood_residue,large_protruding_lesion,0.33625095837799385,0.4534469171258482,2
8c691f2b90778640.jpg,Ileocecal valve,inflamed_red_surface,deep_ulceration_pattern,0.39382286113030146,0.42362645962023315,2
2dbbfc81b4298ece.jpg,Ileocecal valve,blurred_visibility,retained_foreign_object,0.5084863446076355,0.553723372875416,3
f50a1348997f06aa.jpg,Reduced mucosal view,white_crater_lesion,active_bleeding_visible,0.2664896158819243,0.4763487290939223,2
5fb19f24f8016003.jpg,Lymphangiectasia,raised_round_mass,widespread_inflammation,0.4362687053374519,0.5362988174286051,3
134633e3ab3cdd9b.jpg,Foreign body,blurred_visibility,large_protruding_lesion,0.44892776580236526,0.49360625119050416,3
445189ff1159534b.jpg,Angiectasia,raised_round_mass,large_protruding_lesion,0.36772947239567566,0.47725518073866174,3
8a396914e67f2b3d.jpg,Pylorus,raised_round_mass,suspicious_vascular_cluster,0.6113359181779892,0.5345670838567199,3
12c234d8c0800a7c.jpg,Ileocecal valve,white_crater_lesion,large_protruding_lesion,0.3702237620807632,0.607328305444567,3
e001ce3e7c551fa6.jpg,Ileocecal valve,white_crater_lesion,widespread_inflammation,0.577512463126247,0.5523125237839246,3
c3d0617d1ea1f0dd.jpg,Reduced mucosal view,landmark_ring_structure,unclear_view_needs_review,0.37728539914392856,0.39952098991857643,3
47675dc1c77bb9c0.jpg,Lymphangiectasia,white_crater_lesion,active_bleeding_visible,0.3832401418741192,0.47175341181756675,3
f9746f6192ceb6bc.jpg,Pylorus,dark_blood_residue,active_bleeding_visible,0.5477629958531615,0.5930922878208881,2
4026c60cbf565e79.jpg,Ileocecal valve,landmark_ring_structure,low_risk_appearance,0.3425160094241975,0.42339081188332683,3
0198fc8b833c944f.jpg,Blood - fresh,blurred_visibility,unclear_view_needs_review,0.7048033352033451,0.7711344993172647,3
66759fe909793bed.jpg,Lymphangiectasia,inflamed_red_surface,deep_ulceration_pattern,0.4079699404619925,0.4960443500715592,3
4185b6c95279d021.jpg,Ileocecal valve,landmark_ring_structure,deep_ulceration_pattern,0.3504671599752285,0.5108120422478052,3
74850dc94bdd7216.jpg,Lymphangiectasia,inflamed_red_surface,unclear_view_needs_review,0.33539191641605554,0.4116796966926952,3
b75de9dd08e01099.jpg,Reduced mucosal view,normal_texture,low_risk_appearance,0.37847265085124704,0.4872293727460882,3
25c5c8e8a6e194b1.jpg,Reduced mucosal view,white_crater_lesion,deep_ulceration_pattern,0.32032444389217246,0.39532612114610677,3
0c567641fc03bf37.jpg,Ileocecal valve,landmark_ring_structure,active_bleeding_visible,0.3125513567487269,0.603471100577592,2
452fe7bd87300cc6.jpg,Angiectasia,white_crater_lesion,suspicious_vascular_cluster,0.3584935951917802,0.5122660108202953,3
5fef15fd5420717c.jpg,Reduced mucosal view,red_fluid_region,retained_foreign_object,0.4392480204229,0.5510459372258747,3
6edc442bbf0b2829.jpg,Ileocecal valve,vascular_red_spots,suspicious_vascular_cluster,0.40390914825057067,0.5436022293865542,3
3b00f0fcbabec0c8.jpg,Ileocecal valve,landmark_ring_structure,retained_foreign_object,0.5074983193879588,0.6929858926098367,3
802831635e2154c6.jpg,Pylorus,white_crater_lesion,unclear_view_needs_review,0.5663905657503862,0.5161700531735686,3
38e0115e6b41fff5.jpg,Ileocecal valve,vascular_red_spots,suspicious_vascular_cluster,0.33360925241994543,0.4528848578121291,3
5b68590e0b4a9046.jpg,Pylorus,red_fluid_region,retained_foreign_object,0.5669452841822739,0.6394737514100409,3
cf939847e8547f50.jpg,Reduced mucosal view,inflamed_red_surface,widespread_inflammation,0.37498597666165345,0.42426945541314875,3
1eb2cbb316f5a13e.jpg,Ileocecal valve,raised_round_mass,retained_foreign_object,0.4148096350361883,0.6040573828817467,3
9d7d8a1128cd2fb9.jpg,Reduced mucosal view,blurred_visibility,widespread_inflammation,0.31023509224252616,0.4552166398113523,3
82c8d845ad28896c.jpg,Pylorus,vascular_red_spots,low_risk_appearance,0.5765960177518397,0.622311633414095,3
d245f4f5380f1530.jpg,Reduced mucosal view,foreign_object_shape,unclear_view_needs_review,0.41278717427822026,0.579630379731765,3
b3871871b0d10010.jpg,Reduced mucosal view,red_fluid_region,large_protruding_lesion,0.4466095935137849,0.5016765256969465,3
73fbfdbb1b3199cf.jpg,Angiectasia,red_fluid_region,active_bleeding_visible,0.26818266433794236,0.4759716171951618,3
e383fa2b4e2330aa.jpg,Reduced mucosal view,blurred_visibility,large_protruding_lesion,0.3770752162459623,0.49747564732091515,2
97cdd0d878dd9bac.jpg,Ulcer,landmark_ring_structure,suspicious_vascular_cluster,0.5974032226777387,0.5898017833102148,2
70b54607db6a6d69.jpg,Ileocecal valve,inflamed_red_surface,unclear_view_needs_review,0.3441325400363407,0.4927149797631442,3
ae7118fc20965810.jpg,Reduced mucosal view,landmark_ring_structure,widespread_inflammation,0.4057532377284061,0.6125457668942146,2
52d8739aa987166b.jpg,Ulcer,normal_texture,unclear_view_needs_review,0.3591314101415319,0.411091179215155,3
04bb6f26f6c58ea7.jpg,Pylorus,normal_texture,low_risk_appearance,0.32767236527836185,0.49874144345793175,3
3fe23010da91fefe.jpg,Reduced mucosal view,landmark_ring_structure,unclear_view_needs_review,0.33044105071203195,0.48833704764347513,3
5703658261b9fc0f.jpg,Blood - fresh,raised_round_mass,suspicious_vascular_cluster,0.5388934608240034,0.5926297061199589,2
f8a662b4d6c782b6.jpg,Angiectasia,raised_round_mass,unclear_view_needs_review,0.6688047175279703,0.691898369673942,3
ce20c1591e7750a3.jpg,Pylorus,normal_texture,large_protruding_lesion,0.31244637664000563,0.44672331019247785,3
0700a464de11ccf2.jpg,Erosion,blurred_visibility,large_protruding_lesion,0.3581845295474469,0.5150880563485114,3
9da600370a781627.jpg,Ileocecal valve,blurred_visibility,widespread_inflammation,0.406550096750367,0.5724668362983152,2
ba47654d8eda9528.jpg,Angiectasia,dark_blood_residue,deep_ulceration_pattern,0.3807825335238135,0.4886046193708148,2
20bd26ef2215ad56.jpg,Reduced mucosal view,blurred_visibility,deep_ulceration_pattern,0.42802722157437095,0.5087901832364584,3
4a019c763e88893f.jpg,Ulcer,red_fluid_region,large_protruding_lesion,0.3399458804008318,0.489873964254627,3
96a91ed9c57fd0d1.jpg,Ileocecal valve,raised_round_mass,widespread_inflammation,0.3639089612173192,0.5113895208830365,3
f557e59fbb0ec136.jpg,Ileocecal valve,red_fluid_region,active_bleeding_visible,0.36694260107383736,0.5089244773154193,3
97b1cdad979e6bdd.jpg,Reduced mucosal view,inflamed_red_surface,suspicious_vascular_cluster,0.3135402187187749,0.4874644704938777,3
555c2ed4343354e1.jpg,Ileocecal valve,foreign_object_shape,deep_ulceration_pattern,0.36599050441853953,0.5622806132743937,3
94cfad1c88d2566c.jpg,Ileocecal valve,vascular_red_spots,large_protruding_lesion,0.38917675360127096,0.5819629002493836,3
d1d9bd69570fa697.jpg,Angiectasia,blurred_visibility,low_risk_appearance,0.31472244700324403,0.48715084227067124,3
ce2bfa5c9f5cc8c7.jpg,Reduced mucosal view,blurred_visibility,active_bleeding_visible,0.40540739053500047,0.538378245648676,3
26409fba5068c792.jpg,Ileocecal valve,normal_texture,unclear_view_needs_review,0.33469759051210607,0.4776600569905784,3
dea3b8e7f63430fe.jpg,Ulcer,red_fluid_region,active_bleeding_visible,0.38071730726512876,0.5433782043303239,3
bcb016a43ed42350.jpg,Erythema,normal_texture,retained_foreign_object,0.4372359596503528,0.5398064881393047,2
b8db6c81940874e4.jpg,Ulcer,normal_texture,active_bleeding_visible,0.5242542050336578,0.6370497749248711,3
f597ad761463cde0.jpg,Reduced mucosal view,blurred_visibility,deep_ulceration_pattern,0.28450125301645934,0.5116931967927648,2
124fae6eacdd087f.jpg,Reduced mucosal view,raised_round_mass,deep_ulceration_pattern,0.4162400628990145,0.5727821596291661,2
59406a6dafe0decb.jpg,Angiectasia,inflamed_red_surface,widespread_inflammation,0.27918909786219187,0.4207051629651528,2
d4cda38cccf86a6a.jpg,Pylorus,white_crater_lesion,widespread_inflammation,0.5643440360221132,0.5900519661318148,3
4c00500c873bb6e2.jpg,Ileocecal valve,dark_blood_residue,low_risk_appearance,0.36224632890059494,0.537753819251723,3
6c6c801522a5555c.jpg,Reduced mucosal view,blurred_visibility,suspicious_vascular_cluster,0.36641208674207637,0.476092739315906,2
77bd368eaabf1237.jpg,Ileocecal valve,normal_texture,large_protruding_lesion,0.36207206886513077,0.4366718892414535,3
5201c5b91856907b.jpg,Ileocecal valve,white_crater_lesion,deep_ulceration_pattern,0.3567546218424514,0.4751814194376146,3
e832505872e4b9f5.jpg,Ileocecal valve,normal_texture,active_bleeding_visible,0.3544780502078236,0.49748969833822587,3
ae8476b65adce644.jpg,Ileocecal valve,foreign_object_shape,deep_ulceration_pattern,0.23886407993686362,0.5334652324058188,2
b897eda0ceb78454.jpg,Reduced mucosal view,vascular_red_spots,large_protruding_lesion,0.43476176205572803,0.5803139459478255,3
b8e04fd5f3952f30.jpg,Ileocecal valve,white_crater_lesion,suspicious_vascular_cluster,0.3540315001182302,0.4834932103382015,2
703a8d347d5f6480.jpg,Ileocecal valve,dark_blood_residue,large_protruding_lesion,0.4353599322907632,0.5568641684316126,3
dc9038e078de12fc.jpg,Reduced mucosal view,dark_blood_residue,unclear_view_needs_review,0.3745413226189217,0.43552561552755953,3
e906879b05118843.jpg,Blood - fresh,red_fluid_region,deep_ulceration_pattern,0.6460023494141105,0.771792625398726,4
96659f96130a2fe3.jpg,Ileocecal valve,dark_blood_residue,retained_foreign_object,0.38629641933597636,0.5179075813886079,2
39fba32507fc5f1a.jpg,Ileocecal valve,dark_blood_residue,active_bleeding_visible,0.31620568720881287,0.5021102302167506,3
2a4b0dba9f24dcdb.jpg,Angiectasia,landmark_ring_structure,suspicious_vascular_cluster,0.6190428455004339,0.6350351826021008,3
0a3a1cf817ae338c.jpg,Reduced mucosal view,red_fluid_region,deep_ulceration_pattern,0.4528096466630257,0.5122392033371965,3
c82651305d902aa3.jpg,Angiectasia,raised_round_mass,deep_ulceration_pattern,0.6531728236107661,0.6576004029346236,3
81a054fab1167a9f.jpg,Reduced mucosal view,vascular_red_spots,large_protruding_lesion,0.44132362756118426,0.5226633956317875,3
92837889dd675042.jpg,Ileocecal valve,landmark_ring_structure,low_risk_appearance,0.45249713317347384,0.5485938284105265,2
a4b6d72b0e05b060.jpg,Ileocecal valve,blurred_visibility,large_protruding_lesion,0.38508813450660734,0.5415071598603227,3
2e6f291820e041d9.jpg,Erosion,raised_round_mass,suspicious_vascular_cluster,0.3505865945748545,0.5213661371337456,3
4c46a7f040af62ab.jpg,Reduced mucosal view,foreign_object_shape,retained_foreign_object,0.30627518728948694,0.4817599072975137,2
5eeb0ab00800a00d.jpg,Reduced mucosal view,white_crater_lesion,unclear_view_needs_review,0.42724034694556157,0.5762892968473755,3
9da8757c841392f8.jpg,Ulcer,landmark_ring_structure,active_bleeding_visible,0.3112775379024212,0.4485085805901993,2
4f657f31afa3e655.jpg,Reduced mucosal view,foreign_object_shape,suspicious_vascular_cluster,0.395323194675298,0.46742599972624616,2
a3bd80ca6b3ad5d9.jpg,Reduced mucosal view,normal_texture,widespread_inflammation,0.31900804181036774,0.4610653609683025,2
39dde42043f69c53.jpg,Polyp,dark_blood_residue,active_bleeding_visible,0.519497941060013,0.5721084033966604,3
e600c63ae129c902.jpg,Blood - fresh,red_fluid_region,retained_foreign_object,0.5481594793616389,0.648434156171268,3
f20b8cc19c1a5a3b.jpg,Angiectasia,red_fluid_region,suspicious_vascular_cluster,0.3199953415744754,0.4167729218198674,3
560723b6fdecded8.jpg,Blood - fresh,dark_blood_residue,large_protruding_lesion,0.5458617196591022,0.6238963273642352,3
ad0c90eb7be5b61d.jpg,Angiectasia,dark_blood_residue,retained_foreign_object,0.275554702834484,0.4753714137551569,3
96cc1c61da0f3301.jpg,Reduced mucosal view,normal_texture,large_protruding_lesion,0.46641134676554663,0.536216495768864,2
a09c6f43505f6779.jpg,Ileocecal valve,raised_round_mass,deep_ulceration_pattern,0.34995642938826643,0.5483383424910631,2
2cc3643f38cd1916.jpg,Reduced mucosal view,landmark_ring_structure,low_risk_appearance,0.3789543357978129,0.5039962921389987,3
1a22c66ee1a8bdd8.jpg,Erosion,landmark_ring_structure,widespread_inflammation,0.4033067382828888,0.49123524113088707,3
63cbf5e2df471114.jpg,Ileocecal valve,raised_round_mass,low_risk_appearance,0.4607493234580795,0.5528516504590082,3
eef3f4f801565b70.jpg,Ileocecal valve,landmark_ring_structure,low_risk_appearance,0.3809937682682684,0.4033934123873432,3
f931e80a24b958aa.jpg,Ileocecal valve,dark_blood_residue,active_bleeding_visible,0.3528891450021405,0.40527727677969033,2
0ed249318b4803d2.jpg,Erythema,inflamed_red_surface,unclear_view_needs_review,0.6809890928022484,0.6734208994098276,3
0adabe496f541a9b.jpg,Lymphangiectasia,vascular_red_spots,suspicious_vascular_cluster,0.5223762098869881,0.5127893791444224,2
661fa46d52c33ea8.jpg,Pylorus,blurred_visibility,large_protruding_lesion,0.5499925648799262,0.5708045992643892,3
3e5c4b67314fab94.jpg,Pylorus,dark_blood_residue,widespread_inflammation,0.6078856838988967,0.62152497285659,3
465e38d6658cc461.jpg,Ileocecal valve,vascular_red_spots,retained_foreign_object,0.4204810463589462,0.5590844188245193,3
